date,volatility_10,volatility_5,volatility_20
2020-02-09,0.011553933597769893,0.011763361271743975,0.009253948917637955
2020-02-10,0.012214193113430456,0.012413134602114554,0.009605184438775841
2020-02-11,0.012153701515205569,0.013439829468116272,0.009658661406231133
2020-02-12,0.01224950362072105,0.012295720805071669,0.009658463810531327
2020-02-13,0.01069862555993225,0.01228950711260145,0.009546978678959364
2020-02-14,0.010297232471299265,0.00815209075046546,0.009627074282772857
2020-02-15,0.00975930790599699,0.0062540742346615455,0.009605030205917115
2020-02-16,0.009776211933850358,0.0056539612219172,0.009682150948001234
2020-02-17,0.009501350812750359,0.007196755966861689,0.009528586155029058
2020-02-18,0.009605350852284082,0.007494613641791687,0.009548135841371845
2020-02-19,0.008416865057020427,0.008660242101996061,0.0098546384634844
2020-02-20,0.006852881077764997,0.00608650470046003,0.009927693508500885
2020-02-21,0.006186558478636238,0.006615106142403635,0.00990996379377415
2020-02-22,0.006579024708462128,0.00674378993636088,0.009714367070328755
2020-02-23,0.006774975896010063,0.006863051213113238,0.00873656985859706
2020-02-24,0.006752379022637261,0.004352922953340007,0.00847535608936489
2020-02-25,0.006860227495554623,0.003912532277881147,0.008217286373226341
2020-02-26,0.007774913029048064,0.008376888152245287,0.008597060840772606
2020-02-27,0.007603179980868215,0.009176117321354822,0.008375906200866689
2020-02-28,0.010176292805234553,0.013518707958382607,0.009640120180735328
2020-02-29,0.010324744979796546,0.014770595642481711,0.009168010699996999
2020-03-01,0.010341773465517155,0.013676306238599141,0.008594351512173201
2020-03-02,0.011824636011787511,0.01478416655667622,0.009191628178552416
2020-03-03,0.01166819778821476,0.014712429503452522,0.009280721108639214
2020-03-04,0.012039182360284737,0.009905678066945338,0.009561165678936728
2020-03-05,0.012026896128950028,0.009852637737571624,0.009562920215141334
2020-03-06,0.011819840487738905,0.01123159487852718,0.009494325976278882
2020-03-07,0.011435936013450223,0.0077484015645019316,0.009530176414317762
2020-03-08,0.011284877306493074,0.005910450555214626,0.009366783645312007
2020-03-09,0.009137604909896962,0.005656896500865112,0.009505575559255946
2020-03-10,0.008708292048599778,0.007029537316066355,0.009351355061621108
2020-03-11,0.008965977585492602,0.00739003101697508,0.00949650243574889
2020-03-12,0.007026302737602874,0.007104200235089909,0.009490398307508688
2020-03-13,0.006381247698210217,0.006475296167296426,0.009333776248619205
2020-03-14,0.005716184326317547,0.004455275333702291,0.009255676510967608
2020-03-15,0.00840970787444723,0.010466129441554091,0.010355879512188838
2020-03-16,0.008274309356845257,0.008464982685695876,0.010187883974732751
2020-03-17,0.008478173552191597,0.010038023293698798,0.00996972096137659
2020-03-18,0.008408888066297943,0.009858594255098996,0.009725866818454344
2020-03-19,0.008384168131957569,0.009868898510504851,0.00866943354128307
2020-03-20,0.009066017858181334,0.008263145083957686,0.00870929745141057
2020-03-21,0.008665229642532782,0.007423138787621704,0.008698713109269458
2020-03-22,0.008714969038459652,0.007594349578495248,0.0077374877523496135
2020-03-23,0.011664150945347684,0.012371788714264895,0.009183100010902282
2020-03-24,0.011974752854654916,0.009989271267084158,0.009186320108737728
2020-03-25,0.00966023053615058,0.010053275673005686,0.009546054628956009
2020-03-26,0.013182773531447162,0.018326357938883323,0.01101925542956629
2020-03-27,0.013118863908935349,0.017834811934016453,0.011001705883924719
2020-03-28,0.013071245857723164,0.01479217043139928,0.010931118010621025
2020-03-29,0.012505272045807442,0.014079774562461114,0.010736912325123162
2020-03-30,0.0129671286233536,0.012449833474344313,0.01098089337700215
2020-03-31,0.012991092116878749,0.006381368897515211,0.010879455600338199
2020-04-01,0.012808962279188228,0.006485600680670639,0.010922839255929953
2020-04-02,0.01076164072037191,0.006462371973954049,0.010923082779202205
2020-04-03,0.01057662496682636,0.007254311052409607,0.011087681024737249
2020-04-04,0.009761964267513171,0.005772222794632662,0.010061998665185127
2020-04-05,0.0073206763678516865,0.008517220531190903,0.010559876475454387
2020-04-06,0.008016554141395956,0.009933936982365126,0.010685080587718328
2020-04-07,0.008411822677017669,0.01083112497958929,0.010780151512517445
2020-04-08,0.008808052710875026,0.010957900703162049,0.01082702991760205
2020-04-09,0.009961367248873166,0.012959517640015619,0.01139606999239113
2020-04-10,0.010273520538655927,0.01276295941496868,0.01173664635612224
2020-04-11,0.01038808549950737,0.01163284093889017,0.011795543900560678
2020-04-12,0.01076571806070138,0.011081072253028342,0.010620195715435755
2020-04-13,0.010597678498992801,0.011059913442619291,0.010314714671290597
2020-04-14,0.01035420422904164,0.008242554003731637,0.00981473220921653
2020-04-15,0.009602010933498247,0.005055682695502713,0.008319340503686951
2020-04-16,0.00864456722972288,0.004441356023954628,0.00823187402367403
2020-04-17,0.007754363901753233,0.00279779742368221,0.008221961899148537
2020-04-18,0.007767204812468099,0.003647530166160182,0.008269865944755104
2020-04-19,0.007777805011619537,0.008229099724919937,0.008700373805141874
2020-04-20,0.008070928320603516,0.010975472865064452,0.009361111243705941
2020-04-21,0.008116419243516616,0.010723349753105413,0.009432174338376191
2020-04-22,0.008089710113092551,0.010287442843756638,0.009442950371182887
2020-04-23,0.008064490596938418,0.007676164329518628,0.00929254783315485
2020-04-24,0.008014214257071918,0.008277798768194261,0.009257444700210594
2020-04-25,0.008413236513628403,0.005502090561438624,0.008837127384125003
2020-04-26,0.008675523095763311,0.003265369336859977,0.008546851508596631
2020-04-27,0.01040293391213139,0.007004708940903802,0.009040381595713657
2020-04-28,0.01140675712219001,0.01271758272583825,0.009879946347038529
2020-04-29,0.010682839137957095,0.01290589087967144,0.009112779849259343
2020-04-30,0.00934150929711245,0.01288111460758731,0.008633367710726914
2020-05-01,0.00895284506202326,0.012462736896422867,0.008524000689318785
2020-05-02,0.008989452242642183,0.007831244736687561,0.00845485315143618
2020-05-03,0.009510671262008366,0.0063140130228004,0.008876671524605854
2020-05-04,0.00986964021628991,0.007175142469396869,0.008922372637317193
2020-05-05,0.009773384091296616,0.00696181066025195,0.008924502578335849
2020-05-06,0.009633626267198108,0.0070899401439051424,0.0089266345400118
2020-05-07,0.007292278259066831,0.0070405661825558,0.008866453062477376
2020-05-08,0.005062945934413398,0.002492505206338986,0.00862210220016151
2020-05-09,0.005286240621542243,0.0021803547912170205,0.008203369428456921
2020-05-10,0.005306071108457599,0.0022275489993883583,0.0074247738949115155
2020-05-11,0.005296401915092978,0.0023828130461118428,0.007219754855145498
2020-05-12,0.011191903050144222,0.013838208386333322,0.010294999031656519
2020-05-13,0.010638951857196488,0.015381708087909764,0.010522344081954547
2020-05-14,0.011680787097198778,0.017353661726517686,0.010785001768605133
2020-05-15,0.012226046723991564,0.018164823213111376,0.010866396647975646
2020-05-16,0.012230193074875849,0.018166552558393646,0.010749248878196675
2020-05-17,0.012366717512337411,0.007707929586081164,0.009881047581369193
2020-05-18,0.012332259727889922,0.007962269756032054,0.00925744924767654
2020-05-19,0.012325135875131713,0.0062044767083829794,0.009288123130718978
2020-05-20,0.012609276251941824,0.005202721805961603,0.00943011606733554
2020-05-21,0.012632349669181333,0.005174534347202121,0.00945782395625037
2020-05-22,0.007422648508936015,0.007663266365506998,0.009851693048871308
2020-05-23,0.007295720198322544,0.007395473073416547,0.009549750502598058
2020-05-24,0.006729809671191826,0.006774737601255602,0.009485078258886198
2020-05-25,0.006195865454029276,0.006855310105987773,0.009483783938048844
2020-05-26,0.006459560183336181,0.005832868712392198,0.009593696146755672
2020-05-27,0.006264829217360941,0.004962317475598443,0.009811723553354522
2020-05-28,0.006737786317478421,0.0066582466195536354,0.009958760605832097
2020-05-29,0.006438982784748226,0.006573610698452567,0.009898826553060213
2020-05-30,0.006308352711017712,0.006501179935433843,0.009875312413658164
2020-05-31,0.006088255036700224,0.006145285756103322,0.009885740888747096
2020-06-01,0.0054104044207104515,0.0037243398269305662,0.006405973479906361
2020-06-02,0.00526172767980616,0.003256876940967054,0.006395948551679687
2020-06-03,0.006792120935507483,0.006065548890474162,0.006761047359853555
2020-06-04,0.0072525847155916305,0.007345532722824057,0.00660556483173798
2020-06-05,0.006921167404351553,0.00726344102510868,0.006732144115694128
2020-06-06,0.005980486896548437,0.007685472297323815,0.006944579478409835
2020-06-07,0.006118033828723964,0.008369263258868448,0.006921673871677705
2020-06-08,0.006389203704602994,0.0068741641877578495,0.006893045340761139
2020-06-09,0.006249724853350858,0.005681178339203083,0.006725384361591218
2020-06-10,0.007637381565421456,0.0075462573051119294,0.0071033643205718625
2020-06-11,0.007833517839108673,0.004006491045195812,0.006614471574148702
2020-06-12,0.007836854891779422,0.003712049435551375,0.0065029664377840276
2020-06-13,0.006567535496309838,0.006226895410953733,0.006632656953933258
2020-06-14,0.007783375574206548,0.01003292123863768,0.007322663169623894
2020-06-15,0.007771726349663257,0.008193033370125195,0.0071833929223632095
2020-06-16,0.007257287456886631,0.008298647604879809,0.0068950890363037665
2020-06-17,0.007316067183437127,0.007970234520991775,0.006873825861747835
2020-06-18,0.0073166024796052186,0.007841265939031158,0.006874788062103316
2020-06-19,0.007907870275141192,0.00610875306482734,0.007260845645401809
2020-06-20,0.008251282784334261,0.008727702655078903,0.007743813356852515
2020-06-21,0.008396267624476228,0.0094558126400634,0.007965882024017296
2020-06-22,0.008133298514132305,0.009220575990377745,0.007955649107191019
2020-06-23,0.008121578255466614,0.009294390918714129,0.0074825270604632985
2020-06-24,0.00715604692133014,0.005780714491751655,0.00729383329190646
2020-06-25,0.008129834919898021,0.008345144915358262,0.007749641987508377
2020-06-26,0.008057427630973635,0.007388198933087591,0.007534689811020325
2020-06-27,0.008035923831245937,0.007523258514009001,0.007568277796319468
2020-06-28,0.00813026039447069,0.006903693630731538,0.007559507351473197
2020-06-29,0.009543567439490655,0.00911841365380645,0.008562460052292912
2020-06-30,0.011584893910557737,0.01302410922336612,0.010099385247455177
2020-07-01,0.010549795970510496,0.011106144461855929,0.010060693455423417
2020-07-02,0.010552494332431524,0.011347070017014698,0.010020248692551824
2020-07-03,0.009953347847747826,0.011405491048821124,0.009888476259862583
2020-07-04,0.010484986752587393,0.012791650473936262,0.00948340563417564
2020-07-05,0.010485453388615413,0.0044187699278416944,0.00937231370850629
2020-07-06,0.009976544452807169,0.006541445852422013,0.009504082574686552
2020-07-07,0.009969875667129834,0.006665968781880144,0.009503871770294684
2020-07-08,0.010304882672216976,0.006843449566065729,0.00953451645836303
2020-07-09,0.011627954678918327,0.010532484987185436,0.01038317736468331
2020-07-10,0.007937998284839331,0.01105319890845143,0.009933388803175286
2020-07-11,0.009623112296210242,0.011662979367206859,0.010586212664230413
2020-07-12,0.010135853509282427,0.010628819629962233,0.011145355960495599
2020-07-13,0.010327584509350937,0.012247429401730844,0.011093293814698141
2020-07-14,0.010233463422307115,0.010870405205434738,0.011087706822560332
2020-07-15,0.010270260678090991,0.009630064444656734,0.01080352211161529
2020-07-16,0.010305418545504192,0.009237812951969009,0.01090491884586314
2020-07-17,0.009994615469587406,0.0059022964913573945,0.010941274053225382
2020-07-18,0.010763369372516193,0.006618960760290067,0.011068922751121625
2020-07-19,0.010055271033939883,0.006655307603817536,0.01061102747889328
2020-07-20,0.009902877288269302,0.007434947862689285,0.008737696927457163
2020-07-21,0.007830509074749666,0.006792590055817098,0.008723190730093545
2020-07-22,0.0056962889922976,0.005936025002345837,0.008718752475294054
2020-07-23,0.005949114435260702,0.005887167843242214,0.008927852929992836
2020-07-24,0.005755354810995323,0.00528927615183838,0.00897956264652232
2020-07-25,0.00566222714125609,0.0039961911315746475,0.0091454961774316
2020-07-26,0.005697621886848585,0.00475342202408223,0.00890366833370121
2020-07-27,0.005261850561856182,0.00461872991434291,0.00910176170086577
2020-07-28,0.005663620620390815,0.006086752992545004,0.009101727640501357
2020-07-29,0.008656728476647264,0.01137801343181461,0.009148792943460098
2020-07-30,0.00851896649222558,0.010116052460956981,0.009070350054307754
2020-07-31,0.008843149574098323,0.01146659233665667,0.008155813694594723
2020-08-01,0.008870458919164421,0.010575495281220496,0.007255580867712932
2020-08-02,0.009606131358652013,0.01290105150472669,0.00777769995843695
2020-08-03,0.009460583786724893,0.006721644234688846,0.00768410071590065
2020-08-04,0.00928025944193578,0.007215850234984772,0.0077474900046691705
2020-08-05,0.010476977481193167,0.008995144529746053,0.008220577221409694
2020-08-06,0.010598095774446694,0.01080106570826019,0.008368018096377551
2020-08-07,0.010619940525539908,0.0093106754726552,0.008326078528288209
2020-08-08,0.008488686680275782,0.010361733289731924,0.00844001585160838
2020-08-09,0.008550184312230195,0.010565802495052087,0.008461261158890497
2020-08-10,0.00853348111074286,0.00841406364613581,0.008538202423886343
2020-08-11,0.008667211395668069,0.007199927670725152,0.008630677758977872
2020-08-12,0.009066132699119194,0.009885408440128612,0.009098790741269803
2020-08-13,0.008999570499953233,0.008460981075260648,0.008990356028394647
2020-08-14,0.008815861203273767,0.007862612032446882,0.008875119683508664
2020-08-15,0.007951666562135466,0.008436578847551111,0.00905410714596601
2020-08-16,0.007290822543642337,0.007714551734146084,0.008925551625592203
2020-08-17,0.007244502733293615,0.004236954321559063,0.008852608009858905
2020-08-18,0.006790848017047405,0.005596204355812679,0.007482887738265473
2020-08-19,0.0073885023802083985,0.007644299078821977,0.007935909339747482
2020-08-20,0.007127531126184289,0.005907943713170477,0.007840934032775278
2020-08-21,0.00674326123230875,0.006345459830983414,0.007856711815226772
2020-08-22,0.008945131149848764,0.012722089222822613,0.008814647137399292
2020-08-23,0.00892313217967549,0.011873674212730466,0.008762461004869203
2020-08-24,0.010946453767574077,0.014141385934153816,0.00967934057723948
2020-08-25,0.010546160102503043,0.014125716848789507,0.009098938834046694
2020-08-26,0.010578104851947646,0.014113517511389652,0.008880589162756244
2020-08-27,0.010566176310556043,0.00863158144791141,0.008827945549939738
2020-08-28,0.010343068501835565,0.008516056520343537,0.008520845957071383
2020-08-29,0.009517298302829479,0.0017692815247214479,0.008406518686584732
2020-08-30,0.009756638363836811,0.0033793373921595683,0.008384089825172771
2020-08-31,0.01225917741441013,0.010321228622618183,0.00962992913085803
2020-09-01,0.009646904202848361,0.010753773925739927,0.009806943477930286
2020-09-02,0.009392470669087358,0.009944125146861233,0.009866083850965195
2020-09-03,0.011323996877860936,0.01578708895058947,0.010930593853384447
2020-09-04,0.011207595018454317,0.015848952331795934,0.010674467426072486
2020-09-05,0.011712826276050406,0.013467880011737439,0.010915631272890886
2020-09-06,0.011701481369279797,0.010578647149990567,0.01091546062663531
2020-09-07,0.011905620500377335,0.00896701888037446,0.010924348923685396
2020-09-08,0.011919363244495862,0.004865112704811655,0.010677994449694533
2020-09-09,0.012217282360298762,0.004145680200693518,0.010792020389864113
2020-09-10,0.009590845237875125,0.0049342869662087506,0.010812986224806455
2020-09-11,0.007776622584729734,0.004899946458854843,0.009655095021181821
2020-09-12,0.008117823128789402,0.008205806046877482,0.01056570094357322
2020-09-13,0.006697988418820951,0.008120914186054934,0.00973620823844769
2020-09-14,0.006905094633535844,0.009486235003980732,0.00981426443706103
2020-09-15,0.0068597154930523825,0.008699722477412011,0.00980691655401406
2020-09-16,0.007036346051873138,0.009191352982697342,0.01010649408522554
2020-09-17,0.007044084165006396,0.006066215418203726,0.010115484223369098
2020-09-18,0.007550448381313082,0.006663354384632666,0.010172195341994032
2020-09-19,0.00776238147697707,0.006421048047682959,0.010119433713602691
2020-09-20,0.007402595147474446,0.006718009287742621,0.008458091696541856
2020-09-21,0.007433655689558455,0.0056193056960920406,0.00741026243156342
2020-09-22,0.005700261308805378,0.006025504562825369,0.007003131305935188
2020-09-23,0.006574715602421831,0.007241354571695288,0.006619103752358917
2020-09-24,0.007121342705532969,0.008529072222569302,0.007006652646472535
2020-09-25,0.0074102601336963995,0.008152454368522915,0.007081567227030756
2020-09-26,0.006639022694251361,0.007572827148352192,0.0070613704283353776
2020-09-27,0.006524685218020118,0.005888224397808279,0.007080886034796629
2020-09-28,0.006400047536650477,0.0054823070473793865,0.00708869051696125
2020-09-29,0.006286418875318377,0.003884164797913369,0.006987311530431773
2020-09-30,0.005868210246301949,0.0026990586979188554,0.006840807645597713
2020-10-01,0.0051643198868460425,0.0009262229048710481,0.006740878694700066
2020-10-02,0.005846187525462357,0.004776393555983598,0.005907563616139404
2020-10-03,0.0059483126097317545,0.006811907184976573,0.006224973608590823
2020-10-04,0.005513836056176065,0.007300262171378684,0.006255923298058525
2020-10-05,0.006777855938837628,0.00914683828639241,0.006985295166413999
2020-10-06,0.007033409828685386,0.00956510433565254,0.006841607358112641
2020-10-07,0.007387820692489906,0.006998738403790639,0.006868227064732673
2020-10-08,0.008743852877034627,0.010933850683679002,0.0074865534202932
2020-10-09,0.009269058687587312,0.011824924077812814,0.007714035168746643
2020-10-10,0.00940814345872768,0.009126932177409352,0.007633604898977397
2020-10-11,0.009745657438861749,0.0032256691849076773,0.0076620136124030715
2020-10-12,0.010717808043524665,0.004823289656314885,0.008490996201622029
2020-10-13,0.011460999935156462,0.006531284985890322,0.009295061544073521
2020-10-14,0.010965268810443142,0.007794684775162853,0.008945225237323724
2020-10-15,0.009643997621383057,0.010555089305804663,0.008948493084681703
2020-10-16,0.007726317077388187,0.011120370634644288,0.008925294447536319
2020-10-17,0.00906615100954165,0.010878586577747965,0.009174115623652437
2020-10-18,0.008880199524068452,0.00456101726818185,0.009165181694026267
2020-10-19,0.010732233138021434,0.00671360898504623,0.009882214289947034
2020-10-20,0.011035525210030853,0.00980403626101068,0.010119565115860962
2020-10-21,0.011780141837430457,0.013002865724830765,0.010654929122422614
2020-10-22,0.012133314369723511,0.014037532666394814,0.011235753250344163
2020-10-23,0.010847711807408573,0.013929243994765545,0.010897205657309856
2020-10-24,0.011128927723438887,0.006604947099406625,0.01078626179315443
2020-10-25,0.011206978398185036,0.010716048225525366,0.010259482634757039
2020-10-26,0.011170532811144699,0.009766427278439009,0.009504339427898833
2020-10-27,0.010434713018079857,0.006132720858448417,0.009532329659345671
2020-10-28,0.011262818158004284,0.008000120544822414,0.009888027389023751
2020-10-29,0.009683492847174261,0.005750739077736379,0.010016854364086685
2020-10-30,0.009872533007259869,0.005513296788421614,0.010191079405781794
2020-10-31,0.009820787547558787,0.009869043364845802,0.010563514242702122
2020-11-01,0.00942983172694212,0.012738923063986447,0.010596409891092269
2020-11-02,0.011022330185110292,0.014414159559427592,0.010666343808271599
2020-11-03,0.010837897410321555,0.014907938699144741,0.010891104706706236
2020-11-04,0.010707797292281537,0.014801629026446385,0.010834551177546455
2020-11-05,0.010564804623503402,0.012247799463701973,0.010875615706586312
2020-11-06,0.01104396225393803,0.008870994069443633,0.010785496621108328
2020-11-07,0.010644563202317136,0.006461411758451011,0.010790545562815815
2020-11-08,0.010922883783221793,0.006556904426285019,0.010328629699826486
2020-11-09,0.012359991752256898,0.01030720226138043,0.011126151090810985
2020-11-10,0.010707984858266208,0.010287742937943416,0.010538052848025725
2020-11-11,0.0077764785762038475,0.00701708852605199,0.009558904262672632
2020-11-12,0.007119595733887245,0.005409412001118423,0.009591508282950592
2020-11-13,0.007472985541730431,0.007781506644141799,0.00922151171220598
2020-11-14,0.00915339622961084,0.008706290344114498,0.009748012035273174
2020-11-15,0.009183183769196633,0.008766664187711238,0.009660569569662691
2020-11-16,0.008384110231447637,0.009061712806461033,0.009760258142240082
2020-11-17,0.009120362580588598,0.008982068026628163,0.00988659458208507
2020-11-18,0.00900184195308445,0.009025576661683948,0.009867639562860093
2020-11-19,0.00725972577888923,0.006537678723655149,0.009867446156238307
2020-11-20,0.007183275203584097,0.006255799604478852,0.008977360266037312
2020-11-21,0.006695209125799734,0.0037800215603504485,0.007720615870387283
2020-11-22,0.006182027553839305,0.001653373378742537,0.007171600735799739
2020-11-23,0.0061522120745471165,0.0018628984525436744,0.007094288599123614
2020-11-24,0.005889395162460109,0.005816089374027814,0.007497079812137394
2020-11-25,0.006150920391171782,0.006258044609930367,0.007610494860641993
2020-11-26,0.006037326378097014,0.007533660898341616,0.007379886647501883
2020-11-27,0.006110117546840557,0.008275696414352647,0.007583363637120441
2020-11-28,0.00661626056603973,0.0075914111898234896,0.00769253414960483
2020-11-29,0.0063115821930588316,0.006993080482943846,0.0068372006446213805
2020-11-30,0.0064437794572650845,0.0071201473488867635,0.006996739293674234
2020-12-01,0.00616452610567479,0.0025126008955457155,0.006945381321432201
2020-12-02,0.0061414914341085,0.0037362828713400657,0.006867277873058139
2020-12-03,0.005678804939760772,0.0033678037473605944,0.006746739386215228
2020-12-04,0.006524881363814187,0.0062666634419079915,0.006167937901993605
2020-12-05,0.006607048769484336,0.006199099371256631,0.006308510681611238
2020-12-06,0.005778874144864221,0.005741744986609287,0.006160054733839037
2020-12-07,0.00625398311419855,0.00828530220802468,0.006181750746561098
2020-12-08,0.006627890707980227,0.009303904792657598,0.006533439309628129
2020-12-09,0.006628187841867529,0.005897124881063709,0.006335502607764733
2020-12-10,0.00712379912822064,0.0064368583802230294,0.006634530994916383
2020-12-11,0.007224939405728327,0.003830704188383173,0.0065465821330511036
2020-12-12,0.007001590450878155,0.004231878877903228,0.006435966924050573
2020-12-13,0.006791069721414995,0.00362452077619965,0.006129168034925033
2020-12-14,0.007048511890128343,0.008494902705272341,0.00680668654173712
2020-12-15,0.007097337210831549,0.0070502912903464,0.006798091048056396
2020-12-16,0.0070425573240397435,0.006217176541723591,0.006349540970735084
2020-12-17,0.008219466673455838,0.007642643940409067,0.007120431880109554
2020-12-18,0.00842952230700752,0.01020690802283899,0.007396700825801036
2020-12-19,0.008615954072340566,0.009634738470893724,0.007486649261148103
2020-12-20,0.008041915969870136,0.009752186678886025,0.007446869670467684
2020-12-21,0.009267291419412632,0.012431498333794113,0.008375366902742066
2020-12-22,0.009536585816204103,0.010625826663269071,0.008432373678339145
2020-12-23,0.009731897140450405,0.01037913800769429,0.008781169364166787
2020-12-24,0.00938994636250495,0.010061744538982767,0.008405612636637578
2020-12-25,0.009430303908752768,0.009468322397660482,0.00843059062225863
2020-12-26,0.009415876769500203,0.006690099998815169,0.008388171047731425
2020-12-27,0.009058627627692979,0.006534451960777691,0.008458916863433238
2020-12-28,0.008532706101123711,0.00742840699642453,0.0083279852176625
2020-12-29,0.009043640657819286,0.008894398619418162,0.008934506538973225
2020-12-30,0.008792911086276632,0.009182043857251666,0.00850777201987473
2020-12-31,0.17858648800603175,0.2533546368114792,0.12633128991328857
2021-01-01,0.1785901678887755,0.2514597905708228,0.12629338538540166
2021-01-02,0.1783209889175056,0.25265182135367387,0.12637061870321897
2021-01-03,0.1787273894615219,0.2516871639415808,0.12629878286218965
2021-01-04,0.1785705803132896,0.2516664246187713,0.12629420112559428
2021-01-05,0.17868580563474068,0.005080160217660397,0.12631608356801824
2021-01-06,0.17799776266741424,0.006228936174185263,0.12604289512930678
2021-01-07,0.18015409007723165,0.01941135434047813,0.1269544369708487
2021-01-08,0.17991261517745316,0.019387730694516277,0.1271153069765452
2021-01-09,0.17946264020882316,0.022606081017678855,0.12703980816637875
2021-01-10,0.01597282247375513,0.023371289197265804,0.12675855989216434
2021-01-11,0.017047680631554752,0.024795862804314523,0.1266913326588721
2021-01-12,0.02223714106515172,0.026688735087716742,0.1274950438393749
2021-01-13,0.0222636249115295,0.026718800458890045,0.12764840373604158
2021-01-14,0.022148080097340213,0.02431022776889752,0.12767690278928787
2021-01-15,0.0225196370238511,0.024160895947773705,0.12761036189512925
2021-01-16,0.02207571748016048,0.020672027750212013,0.1274693005063669
2021-01-17,0.01878910154568483,0.00884997957140178,0.12775566714688744
2021-01-18,0.02111297095533396,0.01652631543580945,0.12743667463352448
2021-01-19,0.020861256512824073,0.018824833579447576,0.1277004830069496
2021-01-20,0.020558660251884547,0.01850446220359537,0.017946274536267615
2021-01-21,0.020869481533950084,0.020919327946392407,0.018604755547869504
2021-01-22,0.01704745772332267,0.020155747794733905,0.019812966214297147
2021-01-23,0.018852285057039786,0.021468452726239207,0.021217075290649205
2021-01-24,0.019522442678199085,0.019649366441950054,0.021447306781756596
2021-01-25,0.019772637564684534,0.020221011176244932,0.021433086594422425
2021-01-26,0.020302014973159963,0.02183277340464329,0.021425314061268866
2021-01-27,0.020444314234476253,0.02295797066039279,0.020336188911157252
2021-01-28,0.019450891613802226,0.018261286314842508,0.02017970537249759
2021-01-29,0.017132415059310898,0.015946903523697986,0.02001919936860473
2021-01-30,0.017210486592116412,0.015622536974102224,0.020024279371515366
2021-01-31,0.016920281349379725,0.012481707957146952,0.019749702114792395
2021-02-01,0.015664565989921934,0.0047047016802787825,0.016051532331841128
2021-02-02,0.012811002244215585,0.005975394643332189,0.015836164391386617
2021-02-03,0.015333034759992285,0.013450409549187104,0.017271973646059247
2021-02-04,0.015655751741592745,0.013447562574797336,0.017517267960280643
2021-02-05,0.0154078739003996,0.014368876372712074,0.017562241436686204
2021-02-06,0.012405917163106598,0.013720946631471399,0.017434895681545357
2021-02-07,0.011906782620115226,0.013648861118820854,0.016613149390896552
2021-02-08,0.011146060226970404,0.00982179935778689,0.016287746155246908
2021-02-09,0.012262191715441332,0.012191885647267735,0.016376910057805102
2021-02-10,0.018358309733923956,0.022410001772729563,0.01792731754443055
2021-02-11,0.01829799571428464,0.02019142998603889,0.017064686121584623
2021-02-12,0.018285106847277233,0.019500417457135384,0.015479364213381964
2021-02-13,0.01566674461088477,0.016420833609741222,0.015091059596275783
2021-02-14,0.015321217221715677,0.01771440131913905,0.015103618481613212
2021-02-15,0.016414599387835606,0.008488849937304166,0.015568641602331323
2021-02-16,0.015635008309819825,0.008101271528553888,0.013820197328742225
2021-02-17,0.018984142779490627,0.020335797468958132,0.016013037476187524
2021-02-18,0.019601336796999717,0.022445981959005296,0.016393536559603825
2021-02-19,0.021545751835413792,0.02491045814309984,0.017293543753278663
