date,sma_10,volatility_50,price_to_sma_5,distance_to_sma_5,sma_5,price_to_sma_10,distance_to_sma_10,momentum_10,log_momentum_10,price,log_price,sma_20,rsi_14,price_to_sma_20,distance_to_sma_20
2020-03-06,83.00338154628946,0.017915947087668176,1.0174987627039123,0.017498762703912187,82.32422538262739,1.0091733120615969,0.009173312061596939,-0.007443854956032947,-0.007471698706954159,83.76479746738137,4.4280128412757,82.4781793166613,57.89590321648726,1.0155994974838172,0.015599497483817101
2020-03-07,83.0756131368521,0.017756622791980325,1.0200045877955013,0.020004587795501235,82.30034934428261,1.0104858783293433,0.01048587832934341,0.008679134356972984,0.008641687187069456,83.94673390834073,4.430182477565302,82.60536116723205,62.01425041536382,1.0162383254809952,0.016238325480995318
2020-03-08,83.38293666721306,0.018051990971085067,1.0329034517381777,0.0329034517381776,82.99507833260367,1.028098869066757,0.028098869066756915,0.03718253014045669,0.036507931251336875,85.72590288702676,4.451155030658953,82.73592223223577,63.81062568911216,1.0361388448224251,0.03613884482242508
2020-03-09,83.72164075115336,0.018022315888287527,1.0274513227024136,0.027451322702413503,84.27528527884289,1.0342457762890596,0.03424577628905946,0.04070878757153573,0.03990200753064489,86.58875333087036,4.461169937976119,82.86937879154162,61.743592543692095,1.0448823750529717,0.04488237505297158
2020-03-10,83.78840578041306,0.017657694800926698,1.005793083913597,0.005793083913596885,85.12983797213568,1.0218955888891608,0.021895588889160766,0.007858837343143632,0.007828117524025933,85.62300226705916,4.449953965122583,83.09323945891164,53.80157580298537,1.0304448692170494,0.030444869217049284
2020-03-11,83.97119874613284,0.01719565905554787,1.0068711586659762,0.006871158665976235,85.61817210963831,1.0266194771795443,0.026619477179544188,0.02166344297665046,0.021432125390438168,86.2064681548945,4.456745211454247,83.33080437782648,59.56256085505729,1.034509012585905,0.034509012585905136
2020-03-12,84.4666668788417,0.017888252671034197,1.0275623774238003,0.027562377423800223,86.6329844134008,1.0539162810205813,0.05391628102058127,0.05893791309529206,0.05726643703967518,89.02079542715316,4.488869998923581,83.73602371117377,67.85299893624014,1.0631122840774943,0.0631122840774942
2020-03-13,85.17188224177468,0.017894110447231628,1.022389866522159,0.02238986652215899,87.3486861509457,1.0485198779715326,0.04851987797153252,0.08573811595554393,0.08226004690252041,89.30441157475133,4.492050888395165,84.20974376435399,67.36734173456563,1.0604997424603722,0.060499742460372076
2020-03-14,86.37667599702269,0.01814549113179649,1.0424691629965979,0.04246916299659781,88.47806671520249,1.0678305814330427,0.06783058143304267,0.15024666822892985,0.13997641348669848,92.23565615215428,4.524346781965454,84.78358933580517,69.41717556755539,1.0878951560641466,0.0878951560641465
2020-03-15,87.02872198478492,0.019252728641773652,0.9881149693915399,-0.011885030608460176,88.92760599743416,1.0096746990445273,0.009674699044527427,0.08015292854401102,0.07710263161543719,87.87069867821756,4.475866400747536,85.04746223062182,57.748228411675264,1.0331960104810656,0.03319601048106553
2020-03-16,87.54783760128335,0.019342070183403306,0.9941711665778035,-0.00582883342219651,89.4775030929284,1.0160839612909145,0.01608396129091439,0.06197300443549403,0.06012850294439929,88.95595363236565,4.488141344220098,85.2756095737864,60.48959486958804,1.0431582263319357,0.04315822633193565
2020-03-17,88.08131788770355,0.019108077981857784,0.9972286880861367,-0.002771311913863287,89.52965136200632,1.0136262593887322,0.013626259388732093,0.06354985615077013,0.061612233873665476,89.28153677254276,4.491794711438968,85.57846551227783,66.10758808896736,1.0432710640240874,0.04327106402408746
2020-03-18,88.39297487643029,0.019097400958233948,0.9933496307504645,-0.006650369249535599,89.43726360191485,1.0050852219703224,0.005085221970322396,0.03635505468369882,0.03570980199943435,88.84247277429407,4.486864832658386,85.88795577182167,71.42870636145344,1.0343996661222403,0.03439966612224022
2020-03-19,88.63637487070596,0.019043509628862993,1.002568512433909,0.0025685124339090586,88.79468302620947,1.0043591404035301,0.004359140403530137,0.028109885511992783,0.027722053841768644,89.0227532736273,4.488891991817888,86.17900781092968,69.96796453563661,1.0329981225699023,0.03299812256990231
2020-03-20,88.6370110375065,0.019768866600916698,0.9692454740877259,-0.0307545259122741,88.34641607757882,0.9660678189930226,-0.03393218100697736,7.429858608976048e-05,7.429582608652172e-05,85.62936393506438,4.450028260948669,86.21270840895978,54.61734586157916,0.9932336602728191,-0.006766339727180913
2020-03-21,88.51451248728061,0.01972896993900852,0.9706454077123666,-0.029354592287633395,87.55152188163285,0.9600853042584108,-0.03991469574158924,-0.014209902440937006,-0.014311829842400281,84.9814826526357,4.442433381611846,86.24285561670673,52.50461588470843,0.985374174416522,-0.014625825583478002
2020-03-22,88.1708562818678,0.018991394324972852,0.9858564833997984,-0.014143516600201628,86.81206120172926,0.9706635160650601,-0.02933648393493993,-0.038604036704440126,-0.039368922308333276,85.58423337302489,4.449501076615249,86.31876158035475,49.63637966410949,0.991490514994865,-0.008509485005135084
2020-03-23,88.06785965876104,0.019538119054025894,1.0181778281408638,0.018177828140863796,86.69845571560722,1.002345755712961,0.0023457557129609925,-0.011533206623341119,-0.011600229877897114,88.27444534368382,4.4804506585172685,86.61987095026787,53.95557900725405,1.0191015568975612,0.019101556897561267
2020-03-24,87.61379631167839,0.019363570055161813,1.0146022283649014,0.014602228364901453,86.4329095971473,1.0009270956523832,0.0009270956523831873,-0.0492286135346206,-0.050481638116606706,87.69502268132773,4.473865143848847,86.99523615435054,54.95190443698517,1.0080439637606777,0.008043963760677677
2020-03-25,87.45579491792498,0.019347138064521395,0.9968291056822213,-0.003170894317778685,86.56517375827113,0.986677724691258,-0.01332227530874197,-0.01798112409826247,-0.01814474891654637,86.2906847406835,4.45772165183099,87.24225845135496,50.19366971447131,0.98909274326957,-0.010907256730429988
2020-03-26,87.09517091148058,0.019167018332590702,0.985120914916897,-0.014879085083103033,86.63881994132831,0.9799591949210027,-0.020040805078997317,-0.040539614462993256,-0.041384250955735655,85.34971356792164,4.446757093264363,87.32150425638197,40.761769178996815,0.9774191855116121,-0.022580814488387845
2020-03-27,86.85610986308748,0.019349486944212044,0.9998937604258653,-0.00010623957413473031,86.90015852444571,1.0004008517717318,0.00040085177173184735,-0.026776090223685767,-0.02714110017037646,86.89092628861184,4.4646536112685915,87.46871387539552,44.28803126004808,0.9933943514065294,-0.006605648593470562
2020-03-28,86.739944948861,0.01864769337112508,1.010363846350211,0.010363846350210934,86.78143418211478,1.0108471210550443,0.010847121055044205,-0.0130753805695627,-0.013161615889329606,87.68082363202916,4.473703216769057,87.56645991264564,38.00426419220718,1.0013060219574663,0.001306021957466428
2020-03-29,86.52714712905133,0.018207356145307246,1.0031561538255866,0.0031561538255866703,86.62138466095536,1.004248700652652,0.00424870065265201,-0.023903756285271638,-0.02419408706727566,86.89477507553065,4.464697904750612,87.58176099987865,46.83271387812483,0.9921560617586924,-0.007843938241307568
2020-03-30,86.7414555919286,0.018255770879042475,1.0098335640522484,0.009833564052248363,86.91773742558607,1.0118858158982107,0.011885815898210614,0.025027450050871147,0.024719392769214577,87.77244856383707,4.474747653717884,87.68923331471754,46.106564592036776,1.0009489790932584,0.0009489790932584925
2020-03-31,87.05248431875408,0.018133990953323322,1.007152724042804,0.007152724042803913,87.46614869617983,1.0119386093374532,0.011938609337453181,0.03659958818285314,0.03594572949657479,88.09176992089046,4.4783791111084215,87.78349840301735,46.0843516695385,1.0035117251360595,0.0035117251360594344
2020-04-01,87.48497932707356,0.018341505126459004,1.0208855172125912,0.020885517212591187,88.06980012970142,1.0277099468707995,0.02770994687079954,0.05053442570834599,0.049299011549733464,89.90918345621976,4.498800088164982,87.82791780447067,53.21864325069512,1.0236970852068081,0.02369708520680824
2020-04-02,87.54730288212305,0.018420151062584166,1.0066185972214095,0.0066185972214093895,88.31317158213132,1.015424552985645,0.015424552985644956,0.0070602035285338705,0.00703539698267213,88.89768089417866,4.48748605549994,87.80758127044206,49.640638632332404,1.012414641286829,0.012414641286828808
2020-04-03,87.60556013742361,0.01843193898000456,0.9964765626921042,-0.0035234373078958177,88.58973561389183,1.007671146624203,0.007671146624203003,0.00664316554341382,0.00662119695948345,88.27759523433322,4.48048634080833,87.609678224551,59.05147310543038,1.0076237811086384,0.007623781108638334
2020-04-04,87.73516146936696,0.017974033756400297,0.98909249857095,-0.01090750142904999,88.55258551314785,0.998307823149084,-0.0016921768509160263,0.015019156741290507,0.01490748595238523,87.58669806011712,4.472629137783375,87.59547819364596,58.87834090784671,0.9998997649911856,-0.00010023500881443393
2020-04-05,87.70534942278007,0.01830528350090468,0.9671047604153572,-0.0328952395846428,87.94455014938032,0.9697423664782985,-0.030257633521701504,-0.0034929287212144278,-0.0034990432392762163,85.05159310205282,4.4432580500250864,87.40026016713033,48.396058095214634,0.9731274591106904,-0.0268725408893096
2020-04-06,87.55268933512761,0.01824033159029851,0.9807980465403823,-0.01920195345961772,87.03557854055381,0.9750051775718281,-0.024994822428171883,-0.01756916333765357,-0.017725332971192206,85.3643254120872,4.446928278297399,87.20439959910755,39.772273256821954,0.9788992964176181,-0.021100703582381874
2020-04-07,87.37475737628043,0.01802989401495276,0.993812335098239,-0.0061876649017610745,86.43634317042952,0.9831386847075458,-0.016861315292454132,-0.020293144096583338,-0.020501878693979885,85.90150404355728,4.453201338075077,87.05735116257071,43.67783799781407,0.986723153144701,-0.01327684685529891
2020-04-08,87.28758969543937,0.017984787849526552,1.000437917029664,0.0004379170296638947,85.9854437769869,0.9855135027472824,-0.01448649725271753,-0.010031406464346304,-0.0100820600580686,86.02309826712005,4.454615844692544,86.90736841224535,48.96297445763555,0.9898251418575837,-0.010174858142416202
2020-04-09,87.07946781804966,0.01733009190850907,1.0009915113407677,0.0009915113407675845,85.6063501229515,0.9840578030287205,-0.015942196971279486,-0.02371152688515088,-0.02399716952424748,85.69122978994012,4.4507504841936365,86.91046170498913,51.38912084940898,0.9859714021634404,-0.014028597836559615
2020-04-10,86.6027311706052,0.017798594517842707,0.9772872621744014,-0.02271273782559855,85.26091219183006,0.9621452155163406,-0.037854784483659414,-0.05411818242187749,-0.05563764629883439,83.32440344644564,4.422741464809587,86.82760774467963,36.406146046792955,0.9596533361999872,-0.04034666380001286
2020-04-11,85.85698217009391,0.017838885314148258,0.9737041238150687,-0.026295876184931337,84.67838579963401,0.960337661155611,-0.03966233884438893,-0.08294469728716991,-0.08658750024225804,82.45169345110699,4.412212587922724,86.67098074858373,30.194125043336058,0.9513183390676505,-0.04868166093234945
2020-04-12,85.15304930098766,0.01776098603697158,0.976017537930329,-0.023982462069670984,83.86975543154578,0.961308524769021,-0.03869147523097909,-0.07918461561941004,-0.08249571408958888,81.85835220311616,4.404990341410351,86.35017609155535,30.64142799230929,0.9479813001924094,-0.05201869980759054
2020-04-13,84.38052654373158,0.01784136358438243,0.973141343600809,-0.026858656399191053,82.77560931047628,0.9546321996465019,-0.04536780035349803,-0.0875106254543302,-0.0915788379267988,80.55236766177252,4.388907502881532,85.9930433405776,23.132705262347983,0.9367312114160543,-0.06326878858394563
2020-04-14,83.64374102890767,0.017548629786310235,0.9820975911040021,-0.01790240889599791,81.68113193486384,0.9590537429949952,-0.04094625700500474,-0.08412070909651215,-0.08787070148119691,80.21884291187796,4.384758436302178,85.6894512491373,20.734276621211364,0.9361577387004865,-0.06384226129951352
2020-04-15,83.22773760540655,0.017302874876865524,0.9962681718987684,-0.003731828101231653,81.19456301898303,0.9719302866378382,-0.028069713362161824,-0.04891189080984826,-0.05014857173770357,80.89155886704157,4.393109478287383,85.46654351409332,13.361061198454053,0.9464704613180321,-0.053529538681967886
2020-04-16,83.10422102256913,0.018125207578475792,1.0318790818735895,0.031879081873589385,81.53005624550426,1.0123331709091594,0.012333170909159346,-0.014469344452867516,-0.014575046280435155,84.12915958371303,4.432353232016964,85.32845517884837,33.59321781844919,0.9859449512753792,-0.014055048724620841
2020-04-17,82.99541524878283,0.018126970735514156,1.0327853871556099,0.03278538715560983,82.12107506601987,1.0219051986361145,0.0219051986361145,-0.012666340944523458,-0.012747242921669281,84.81344630569423,4.440454095153408,85.18508631253162,38.13352269453411,0.9956372644212168,-0.0043627355787831555
2020-04-18,82.93100501115829,0.01812714142113376,1.027592905209428,0.02759290520942788,83.0864007118403,1.029518403634286,0.029518403634285904,-0.007487551474201992,-0.007515723904186787,85.37899589087465,4.447100120788357,85.10929735329883,42.37198758419781,1.0031688493027533,0.003168849302753253
